subject,predicate,object
http://www.wikidata.org/entity/Q122331680,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q27
http://www.wikidata.org/entity/Q122331680,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q1371047
http://www.wikidata.org/entity/Q122331680,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q184618
http://www.wikidata.org/entity/Q122331680,http://www.wikidata.org/prop/direct/P625,Point(-7.7796507 52.4465432)
http://www.wikidata.org/entity/Q122331680,http://www.wikidata.org/prop/direct/P2186,IE-TA-0356
http://www.wikidata.org/entity/Q122331680,http://www.wikidata.org/prop/direct/P4057,TS069-060002
http://www.wikidata.org/entity/Q122331692,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q27
http://www.wikidata.org/entity/Q122331692,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q1371047
http://www.wikidata.org/entity/Q122331692,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q184618
http://www.wikidata.org/entity/Q122331692,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q28195906
http://www.wikidata.org/entity/Q122331692,http://www.wikidata.org/prop/direct/P625,Point(-8.0747344 52.4096078)
http://www.wikidata.org/entity/Q122331692,http://www.wikidata.org/prop/direct/P2186,IE-TA-0357
http://www.wikidata.org/entity/Q122331692,http://www.wikidata.org/prop/direct/P4057,TS074-011
http://www.wikidata.org/entity/Q126472950,http://www.wikidata.org/prop/direct/P625,Point(-7.2321166 52.3893989)
http://www.wikidata.org/entity/Q126472950,http://www.wikidata.org/prop/direct/P708,http://www.wikidata.org/entity/Q873607
http://www.wikidata.org/entity/Q126472950,http://www.wikidata.org/prop/direct/P841,http://www.wikidata.org/entity/Q2927
http://www.wikidata.org/entity/Q126472950,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q120966194
http://www.wikidata.org/entity/Q126472950,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126374601
http://www.wikidata.org/entity/Q126472950,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126456421
http://www.wikidata.org/entity/Q126472950,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126540348
http://www.wikidata.org/entity/Q126472950,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126555558
http://www.wikidata.org/entity/Q126472950,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126875543
http://www.wikidata.org/entity/Q126472950,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q130223793
http://www.wikidata.org/entity/Q126472950,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q130284129
http://www.wikidata.org/entity/Q126472950,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q130308814
http://www.wikidata.org/entity/Q126472950,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q132817615
http://www.wikidata.org/entity/Q126472950,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q133263165
http://www.wikidata.org/entity/Q126472950,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q133385130
http://www.wikidata.org/entity/Q126472950,http://www.wikidata.org/prop/direct/P2175,http://www.wikidata.org/entity/Q12204
http://www.wikidata.org/entity/Q126472950,http://www.wikidata.org/prop/direct/P2175,http://www.wikidata.org/entity/Q35805
http://www.wikidata.org/entity/Q126472950,http://www.wikidata.org/prop/direct/P4057,KK039-010----
http://www.wikidata.org/entity/Q126472950,http://www.wikidata.org/prop/direct/P6375,a hundred yards [Northeast] from the church in Davis' field
http://www.wikidata.org/entity/Q126472950,http://www.wikidata.org/prop/direct/P11693,6109974993
http://www.wikidata.org/entity/Q126472968,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q27
http://www.wikidata.org/entity/Q126472968,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q1371047
http://www.wikidata.org/entity/Q126472968,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q126443332
http://www.wikidata.org/entity/Q126472968,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q180231
http://www.wikidata.org/entity/Q126472968,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q60556096
http://www.wikidata.org/entity/Q126472968,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q126875543
http://www.wikidata.org/entity/Q126472968,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q132817615
http://www.wikidata.org/entity/Q126472968,http://www.wikidata.org/prop/direct/P217,136
http://www.wikidata.org/entity/Q126472968,http://www.wikidata.org/prop/direct/P217,KHW032
http://www.wikidata.org/entity/Q126472968,http://www.wikidata.org/prop/direct/P625,Point(-7.2510033 52.3958311)
http://www.wikidata.org/entity/Q126472968,http://www.wikidata.org/prop/direct/P708,http://www.wikidata.org/entity/Q873607
http://www.wikidata.org/entity/Q126472968,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q120966194
http://www.wikidata.org/entity/Q126472968,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126374601
http://www.wikidata.org/entity/Q126472968,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126393245
http://www.wikidata.org/entity/Q126472968,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126456421
http://www.wikidata.org/entity/Q126472968,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126474972
http://www.wikidata.org/entity/Q126472968,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126540348
http://www.wikidata.org/entity/Q126472968,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126875543
http://www.wikidata.org/entity/Q126472968,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q130284129
http://www.wikidata.org/entity/Q126472968,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q132817615
http://www.wikidata.org/entity/Q126472968,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q133263165
http://www.wikidata.org/entity/Q126472968,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q133385130
http://www.wikidata.org/entity/Q126472968,http://www.wikidata.org/prop/direct/P2175,http://www.wikidata.org/entity/Q21077147
http://www.wikidata.org/entity/Q126472968,http://www.wikidata.org/prop/direct/P4057,KK035-058----
http://www.wikidata.org/entity/Q126472968,http://www.wikidata.org/prop/direct/P6375,at Miltown [...] beside a mound
http://www.wikidata.org/entity/Q126472968,http://www.wikidata.org/prop/direct/P11693,5163419079
http://www.wikidata.org/entity/Q122302328,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q120966194
http://www.wikidata.org/entity/Q122302328,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126374601
http://www.wikidata.org/entity/Q122302328,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126393245
http://www.wikidata.org/entity/Q122302328,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126456421
http://www.wikidata.org/entity/Q122302328,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126875543
http://www.wikidata.org/entity/Q122302328,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q130284129
http://www.wikidata.org/entity/Q122302328,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q130308814
http://www.wikidata.org/entity/Q122302328,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q132817615
http://www.wikidata.org/entity/Q122302328,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q133263165
http://www.wikidata.org/entity/Q122302328,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q133385130
http://www.wikidata.org/entity/Q122302328,http://www.wikidata.org/prop/direct/P2186,IE-KK-0317
http://www.wikidata.org/entity/Q122302328,http://www.wikidata.org/prop/direct/P4057,KK038-001----
http://www.wikidata.org/entity/Q122302328,http://www.wikidata.org/prop/direct/P6375,at Cregg bridge
http://www.wikidata.org/entity/Q122302328,http://www.wikidata.org/prop/direct/P6375,"""to the west of the site of the old church"""
http://www.wikidata.org/entity/Q122302328,http://www.wikidata.org/prop/direct/P6375,not far from the bridge [bridge over L5106 towards Faugheen]
http://www.wikidata.org/entity/Q122302328,http://www.wikidata.org/prop/direct/P11693,11134643496
http://www.wikidata.org/entity/Q122302608,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q27
http://www.wikidata.org/entity/Q122302608,http://www.wikidata.org/prop/direct/P18,http://commons.wikimedia.org/wiki/Special:FilePath/St%20Kieran%27s%20Well.jpg
http://www.wikidata.org/entity/Q122302608,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q43483
http://www.wikidata.org/entity/Q122302608,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q1371047
http://www.wikidata.org/entity/Q122302608,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q126443332
http://www.wikidata.org/entity/Q122302608,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q180231
http://www.wikidata.org/entity/Q122302608,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q60557241
http://www.wikidata.org/entity/Q122302608,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q104264818
http://www.wikidata.org/entity/Q122302608,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q738988
http://www.wikidata.org/entity/Q122302608,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q2280421
http://www.wikidata.org/entity/Q122302608,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q126875543
http://www.wikidata.org/entity/Q122302608,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q132817615
http://www.wikidata.org/entity/Q122302608,http://www.wikidata.org/prop/direct/P217,41
http://www.wikidata.org/entity/Q122302608,http://www.wikidata.org/prop/direct/P217,KHW001
http://www.wikidata.org/entity/Q122302608,http://www.wikidata.org/prop/direct/P373,"St. Kieran’s Well, Whitechurch"
http://www.wikidata.org/entity/Q122302608,http://www.wikidata.org/prop/direct/P625,Point(-7.3800887 52.3975027)
http://www.wikidata.org/entity/Q122302608,http://www.wikidata.org/prop/direct/P708,http://www.wikidata.org/entity/Q873607
http://www.wikidata.org/entity/Q122302608,http://www.wikidata.org/prop/direct/P1050,http://www.wikidata.org/entity/Q86
http://www.wikidata.org/entity/Q122302608,http://www.wikidata.org/prop/direct/P1050,http://www.wikidata.org/entity/Q21077147
http://www.wikidata.org/entity/Q122302608,http://www.wikidata.org/prop/direct/P1325,https://sketchfab.com/3d-models/whitechurch-kilkieran-st-kierans-well-8cdea3b21315408e8b7b69faca418d76
http://www.wikidata.org/entity/Q122302608,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q120966194
http://www.wikidata.org/entity/Q122302608,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126374601
http://www.wikidata.org/entity/Q122302608,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126393245
http://www.wikidata.org/entity/Q122302608,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126456421
http://www.wikidata.org/entity/Q122302608,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126540348
http://www.wikidata.org/entity/Q122302608,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126875543
http://www.wikidata.org/entity/Q122302608,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q130245242
http://www.wikidata.org/entity/Q122302608,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q130265580
http://www.wikidata.org/entity/Q122302608,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q130284129
http://www.wikidata.org/entity/Q122302608,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q131144233
http://www.wikidata.org/entity/Q122302608,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q132817615
http://www.wikidata.org/entity/Q122302608,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q133263165
http://www.wikidata.org/entity/Q122302608,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q133385130
http://www.wikidata.org/entity/Q122302608,http://www.wikidata.org/prop/direct/P2186,IE-KK-0318
http://www.wikidata.org/entity/Q122302608,http://www.wikidata.org/prop/direct/P4057,KK034-032007-
http://www.wikidata.org/entity/Q122302608,http://www.wikidata.org/prop/direct/P11693,10544065862
http://www.wikidata.org/entity/Q20595916,http://www.wikidata.org/prop/direct/P7938,http://www.wikidata.org/entity/Q750661
http://www.wikidata.org/entity/Q20595916,http://www.wikidata.org/prop/direct/P7959,http://www.wikidata.org/entity/Q67283698
http://www.wikidata.org/entity/Q20595916,http://www.wikidata.org/prop/direct/P12749,Q114778
http://www.wikidata.org/entity/Q22996337,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142
http://www.wikidata.org/entity/Q22996337,http://www.wikidata.org/prop/direct/P18,http://commons.wikimedia.org/wiki/Special:FilePath/Saint-Urbain%20%2829%29%20Chapelle%20de%20Tr%C3%A9varn%2002.JPG
http://www.wikidata.org/entity/Q22996337,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q371752
http://www.wikidata.org/entity/Q22996337,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q1371047
http://www.wikidata.org/entity/Q22996337,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q214428
http://www.wikidata.org/entity/Q22996337,http://www.wikidata.org/prop/direct/P373,Ensemble cultuel de Trévarn
http://www.wikidata.org/entity/Q22996337,http://www.wikidata.org/prop/direct/P380,PA29000036
http://www.wikidata.org/entity/Q22996337,http://www.wikidata.org/prop/direct/P527,http://www.wikidata.org/entity/Q56447868
http://www.wikidata.org/entity/Q22996337,http://www.wikidata.org/prop/direct/P625,Point(-4.246763 48.382945)
http://www.wikidata.org/entity/Q22996337,http://www.wikidata.org/prop/direct/P1435,http://www.wikidata.org/entity/Q10387575
http://www.wikidata.org/entity/Q24060304,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q145
http://www.wikidata.org/entity/Q24060304,http://www.wikidata.org/prop/direct/P18,http://commons.wikimedia.org/wiki/Special:FilePath/Monks%20Well%2C%20Wavertree%20-%20geograph.org.uk%20-%2064742.jpg
http://www.wikidata.org/entity/Q24060304,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q1371047
http://www.wikidata.org/entity/Q24060304,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q21665571
http://www.wikidata.org/entity/Q24060304,http://www.wikidata.org/prop/direct/P276,http://www.wikidata.org/entity/Q2070986
http://www.wikidata.org/entity/Q24060304,http://www.wikidata.org/prop/direct/P373,"Monks' Well, Wavertree"
http://www.wikidata.org/entity/Q24060304,http://www.wikidata.org/prop/direct/P613,SJ3927789594
http://www.wikidata.org/entity/Q24060304,http://www.wikidata.org/prop/direct/P625,Point(-2.914728 53.399665)
http://www.wikidata.org/entity/Q24060304,http://www.wikidata.org/prop/direct/P1216,1208270
http://www.wikidata.org/entity/Q24060304,http://www.wikidata.org/prop/direct/P1435,http://www.wikidata.org/entity/Q15700834
http://www.wikidata.org/entity/Q24060304,http://www.wikidata.org/prop/direct/P2671,/g/11cn8xmcch
http://www.wikidata.org/entity/Q24060304,http://www.wikidata.org/prop/direct/P7959,http://www.wikidata.org/entity/Q67311452
http://www.wikidata.org/entity/Q24060304,http://www.wikidata.org/prop/direct/P11693,9173393676
http://www.wikidata.org/entity/Q24060304,http://www.wikidata.org/prop/direct/P12485,101208270
http://www.wikidata.org/entity/Q24082348,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142
http://www.wikidata.org/entity/Q24082348,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q1371047
http://www.wikidata.org/entity/Q24082348,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q21440
http://www.wikidata.org/entity/Q24082348,http://www.wikidata.org/prop/direct/P380,PA67000097
http://www.wikidata.org/entity/Q24082348,http://www.wikidata.org/prop/direct/P625,Point(7.415375 48.284221)
http://www.wikidata.org/entity/Q24082348,http://www.wikidata.org/prop/direct/P1435,http://www.wikidata.org/entity/Q10387575
http://www.wikidata.org/entity/Q24082348,http://www.wikidata.org/prop/direct/P2671,/g/11cn9nlh5k
http://www.wikidata.org/entity/Q126917635,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q27
http://www.wikidata.org/entity/Q126917635,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q1371047
http://www.wikidata.org/entity/Q126917635,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q10713454
http://www.wikidata.org/entity/Q126917635,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q126443332
http://www.wikidata.org/entity/Q126917635,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q180231
http://www.wikidata.org/entity/Q126917635,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q60557162
http://www.wikidata.org/entity/Q126917635,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q104264454
http://www.wikidata.org/entity/Q126917635,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q170028
http://www.wikidata.org/entity/Q126917635,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q126875543
http://www.wikidata.org/entity/Q126917635,http://www.wikidata.org/prop/direct/P217,105
http://www.wikidata.org/entity/Q126917635,http://www.wikidata.org/prop/direct/P625,Point(-7.5044923 52.6894079)
http://www.wikidata.org/entity/Q126917635,http://www.wikidata.org/prop/direct/P708,http://www.wikidata.org/entity/Q873607
http://www.wikidata.org/entity/Q126917635,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q116166792
http://www.wikidata.org/entity/Q126917635,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126374601
http://www.wikidata.org/entity/Q126917635,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126875543
http://www.wikidata.org/entity/Q126917635,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126917639
http://www.wikidata.org/entity/Q126917635,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q130284129
http://www.wikidata.org/entity/Q126917635,http://www.wikidata.org/prop/direct/P4057,KK012-059004-
http://www.wikidata.org/entity/Q126917635,http://www.wikidata.org/prop/direct/P11693,8515581253
http://www.wikidata.org/entity/Q126918872,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q27
http://www.wikidata.org/entity/Q126918872,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q1371047
http://www.wikidata.org/entity/Q126918872,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q126443332
http://www.wikidata.org/entity/Q126918872,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q180231
http://www.wikidata.org/entity/Q126918872,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q60554707
http://www.wikidata.org/entity/Q126918872,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q2151232
http://www.wikidata.org/entity/Q126918872,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q126875543
http://www.wikidata.org/entity/Q126918872,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q132817615
http://www.wikidata.org/entity/Q126918872,http://www.wikidata.org/prop/direct/P217,106
http://www.wikidata.org/entity/Q126918872,http://www.wikidata.org/prop/direct/P217,KHW2-6
http://www.wikidata.org/entity/Q126918872,http://www.wikidata.org/prop/direct/P625,Point(-7.1191416 52.547041)
http://www.wikidata.org/entity/Q126918872,http://www.wikidata.org/prop/direct/P708,http://www.wikidata.org/entity/Q873607
http://www.wikidata.org/entity/Q126918872,http://www.wikidata.org/prop/direct/P841,http://www.wikidata.org/entity/Q2150
http://www.wikidata.org/entity/Q126918872,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q120968926
http://www.wikidata.org/entity/Q126918872,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126528008
http://www.wikidata.org/entity/Q126918872,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126875543
http://www.wikidata.org/entity/Q126918872,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q130284129
http://www.wikidata.org/entity/Q126918872,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q132817615
http://www.wikidata.org/entity/Q126918872,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q133263165
http://www.wikidata.org/entity/Q126918872,http://www.wikidata.org/prop/direct/P6375,"""south of Kilfane House"" (Egan's Kilkenny Guide)"
http://www.wikidata.org/entity/Q126918872,http://www.wikidata.org/prop/direct/P6375,"""To the south of Kilfane House is a well with a very ancient cross"""
http://www.wikidata.org/entity/Q126918993,http://www.wikidata.org/prop/direct/P10,http://commons.wikimedia.org/wiki/Special:FilePath/Kilkeasy%20Holy%20Well.webm
http://www.wikidata.org/entity/Q126918993,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q27
http://www.wikidata.org/entity/Q126918993,http://www.wikidata.org/prop/direct/P18,http://commons.wikimedia.org/wiki/Special:FilePath/Kilkeasy%20Holy%20Well.jpg
http://www.wikidata.org/entity/Q126918993,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q1371047
http://www.wikidata.org/entity/Q126918993,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q126443332
http://www.wikidata.org/entity/Q133260965,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q27
http://www.wikidata.org/entity/Q133260965,http://www.wikidata.org/prop/direct/P18,http://commons.wikimedia.org/wiki/Special:FilePath/Canal%20Walk%20Well%20Kilkenny.png
http://www.wikidata.org/entity/Q133260965,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q1371047
http://www.wikidata.org/entity/Q133260965,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q126443332
http://www.wikidata.org/entity/Q133260965,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q180231
http://www.wikidata.org/entity/Q133260965,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q59719871
http://www.wikidata.org/entity/Q133260965,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q104264320
http://www.wikidata.org/entity/Q133260965,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q132817615
http://www.wikidata.org/entity/Q133260965,http://www.wikidata.org/prop/direct/P217,KHW114
http://www.wikidata.org/entity/Q133260965,http://www.wikidata.org/prop/direct/P625,Point(-7.2388642 52.6496987)
http://www.wikidata.org/entity/Q133260965,http://www.wikidata.org/prop/direct/P973,https://new.keepkilkennybeautiful.com/?p=3910
http://www.wikidata.org/entity/Q133260965,http://www.wikidata.org/prop/direct/P1325,https://sketchfab.com/3d-models/kilkenny-canal-walk-holy-well-low-poly-ba7d7273ebbe41f4a974673dce5affac
http://www.wikidata.org/entity/Q133260965,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126528008
http://www.wikidata.org/entity/Q133260965,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126540348
http://www.wikidata.org/entity/Q133260965,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q132817615
http://www.wikidata.org/entity/Q133260965,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q133575033
http://www.wikidata.org/entity/Q133260965,http://www.wikidata.org/prop/direct/P11693,7072623328
http://www.wikidata.org/entity/Q133455066,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q27
http://www.wikidata.org/entity/Q133455066,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q1371047
http://www.wikidata.org/entity/Q133455066,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q126443332
http://www.wikidata.org/entity/Q133455066,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q180231
http://www.wikidata.org/entity/Q133455066,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q59719801
http://www.wikidata.org/entity/Q133455066,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q104265225
http://www.wikidata.org/entity/Q133455066,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q132817615
http://www.wikidata.org/entity/Q133455066,http://www.wikidata.org/prop/direct/P217,KHW2-33
http://www.wikidata.org/entity/Q133455066,http://www.wikidata.org/prop/direct/P708,http://www.wikidata.org/entity/Q873607
http://www.wikidata.org/entity/Q133455066,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q133385130
http://www.wikidata.org/entity/Q133567306,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q27
http://www.wikidata.org/entity/Q133567306,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q1371047
http://www.wikidata.org/entity/Q133567306,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q126443332
http://www.wikidata.org/entity/Q133567306,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q180231
http://www.wikidata.org/entity/Q133567306,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q107257053
http://www.wikidata.org/entity/Q133567306,http://www.wikidata.org/prop/direct/P625,Point(-7.1579263 52.6484644)
http://www.wikidata.org/entity/Q133567306,http://www.wikidata.org/prop/direct/P708,http://www.wikidata.org/entity/Q873607
http://www.wikidata.org/entity/Q133567306,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q116690389
http://www.wikidata.org/entity/Q133567306,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126374601
http://www.wikidata.org/entity/Q133567306,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126528008
http://www.wikidata.org/entity/Q133567306,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q126540348
http://www.wikidata.org/entity/Q133567306,http://www.wikidata.org/prop/direct/P1343,http://www.wikidata.org/entity/Q130284129
http://www.wikidata.org/entity/Q133567306,http://www.wikidata.org/prop/direct/P11693,6965012129
http://www.wikidata.org/entity/Q26452916,http://www.wikidata.org/prop/direct/P1216,1159189
http://www.wikidata.org/entity/Q26452916,http://www.wikidata.org/prop/direct/P1435,http://www.wikidata.org/entity/Q15700834
http://www.wikidata.org/entity/Q26452916,http://www.wikidata.org/prop/direct/P7959,http://www.wikidata.org/entity/Q23148
http://www.wikidata.org/entity/Q26452916,http://www.wikidata.org/prop/direct/P12485,101159189
http://www.wikidata.org/entity/Q26453810,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q145
http://www.wikidata.org/entity/Q26453810,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q1371047
http://www.wikidata.org/entity/Q26453810,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q1762721
